system_id,m_epoch,r_acc_x,r_acc_y,r_acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,q_w,q_i,q_j,q_k,roll,pitch,yaw
1,1626619857893,2.52471,-0.0740225,9.48286,-0.00279099,0.00701994,-0.0115141,-0.950099,0.254032,-0.0118533,0.628153,-0.101525,-0.0795022,-0.76733,-0.328202,-14.8142,-101.348
1,1626619858093,2.50859,-0.0803111,9.50882,0.00971407,0.00685304,0.00542551,-0.940114,0.253741,-0.0133692,0.629497,-0.101508,-0.0795878,-0.766222,-0.345765,-14.8184,-101.145
1,1626619858294,2.52967,-0.0671683,9.47557,-5.51343e-05,-0.00445396,-0.00118166,-0.955494,0.244253,-0.0124077,0.630332,-0.101521,-0.0796398,-0.765528,-0.358616,-14.823,-101.018
1,1626619858494,2.4958,-0.105223,9.50021,-0.0124127,0.00190884,0.00488311,-0.945275,0.248892,-0.0138778,0.631219,-0.101589,-0.0798314,-0.764768,-0.364244,-14.8427,-100.882
1,1626619858695,2.50716,-0.090404,9.49351,-0.00197142,0.00762343,-0.0148103,-0.943424,0.241719,-0.00883193,0.632034,-0.101564,-0.0796743,-0.764114,-0.392557,-14.8285,-100.757
1,1626619858895,2.50524,-0.0788451,9.49433,0.0163496,0.00201613,-0.0103489,-0.940582,0.243882,-0.0134608,0.632929,-0.101305,-0.0797603,-0.763398,-0.382863,-14.8114,-100.626
1,1626619859096,2.51493,-0.0842229,9.50987,-0.00706315,0.00207573,-0.0255123,-0.94577,0.244224,-0.00904045,0.634014,-0.101302,-0.079925,-0.76248,-0.389495,-14.8227,-100.461
1,1626619859296,2.48185,-0.0729516,9.49796,-0.010173,0.0171944,-0.00315458,-0.942915,0.243791,-0.0161337,0.634903,-0.101226,-0.0798494,-0.761758,-0.408042,-14.8099,-100.327
1,1626619859496,2.5136,-0.0890448,9.51709,0.00397414,-0.00863522,-0.00654608,-0.940596,0.246478,-0.0109963,0.636343,-0.100993,-0.0799589,-0.760575,-0.409041,-14.7966,-100.111
1,1626619859697,2.52428,-0.127019,9.51805,-0.00965744,0.00425428,-0.00312477,-0.950684,0.241708,-0.0119677,0.637587,-0.100765,-0.0802044,-0.759537,-0.394467,-14.794,-99.9258
1,1626619859897,2.52704,-0.0413411,9.48498,0.00300556,-0.00944585,-0.00957549,-0.950567,0.244173,-0.0119448,0.638061,-0.10089,-0.0802294,-0.759119,-0.41129,-14.8066,-99.8506
1,1626619860098,2.53633,-0.106076,9.51794,0.0156999,0.0013411,-0.0110924,-0.945509,0.243962,-0.0139236,0.638958,-0.100858,-0.0803586,-0.758355,-0.415323,-14.813,-99.7139
1,1626619860298,2.49553,-0.0624282,9.50565,-0.00897795,-0.000675023,-0.00485778,-0.942942,0.248982,-0.0112048,0.640001,-0.100927,-0.0804132,-0.75746,-0.436607,-14.8225,-99.5523
1,1626619860498,2.51217,-0.0915371,9.49688,0.0218049,0.00483692,-0.0168607,-0.95058,0.246768,-0.00948039,0.641907,-0.100653,-0.0807472,-0.755847,-0.424006,-14.8222,-99.2654
1,1626619860699,2.52574,-0.0875719,9.49069,5.96046e-06,0.00327826,0.00297278,-0.945798,0.249415,-0.00411156,0.646218,-0.100168,-0.0813817,-0.752161,-0.41703,-14.8249,-98.6108
1,1626619860899,2.52904,-0.083159,9.5037,0.00497997,-0.000433624,-0.00602156,-0.94319,0.246648,-0.00878616,0.646816,-0.100055,-0.0815124,-0.751647,-0.408799,-14.8245,-98.5208
1,1626619861100,2.49783,-0.0680954,9.51346,-2.98023e-06,0.00882596,-0.00524521,-0.943321,0.246779,-0.00634459,0.647527,-0.100081,-0.0815908,-0.751023,-0.418289,-14.8323,-98.4102
1,1626619861300,2.48222,-0.0682662,9.52828,-0.000268221,0.0108898,-0.000871718,-0.933597,0.24675,-0.0029774,0.648248,-0.100221,-0.0817553,-0.750364,-0.429402,-14.8566,-98.2958
1,1626619861501,2.52591,-0.10301,9.48984,0.0129357,-0.00813007,-0.015384,-0.948702,0.234404,-0.0093634,0.648718,-0.100037,-0.0817641,-0.749982,-0.423678,-14.8408,-98.2266
1,1626619861701,2.51684,-0.0691405,9.5054,0.0120372,0.00754297,-0.0134066,-0.953408,0.242009,-0.007316,0.649381,-0.100069,-0.0819946,-0.749378,-0.419483,-14.8608,-98.1234
1,1626619861901,2.50926,-0.0621351,9.48212,0.00136495,-0.00131279,-0.000979006,-0.948013,0.251789,-0.00676165,0.650213,-0.100189,-0.0822766,-0.74861,-0.421039,-14.8921,-97.9924
1,1626619862102,2.49184,-0.0717223,9.47436,0.0105456,0.00420809,-0.0125229,-0.958088,0.244423,-0.0101975,0.650002,-0.10041,-0.0821246,-0.74878,-0.447471,-14.9,-98.0202
1,1626619862302,2.50172,-0.0967521,9.4992,-0.0052765,-0.0106648,-0.0025928,-0.945419,0.251618,-0.0089718,0.650829,-0.10029,-0.0822629,-0.748061,-0.442768,-14.8995,-97.8942
1,1626619862503,2.49715,-0.0383505,9.49381,-0.00519305,-0.0147298,-0.00623018,-0.947635,0.253992,-0.0116219,0.651895,-0.100172,-0.0825564,-0.747116,-0.429606,-14.9109,-97.7313
1,1626619862703,2.48388,-0.0783185,9.51726,-0.00214428,0.00442565,-0.00470132,-0.93829,0.25176,-0.00339445,0.653104,-0.100079,-0.082505,-0.746078,-0.451382,-14.8982,-97.5443
1,1626619862903,2.49886,-0.0931181,9.53873,0.00407994,0.00435859,0.0171155,-0.940947,0.239083,-0.011065,0.653933,-0.0998589,-0.0827197,-0.745357,-0.432256,-14.8949,-97.4198
1,1626619863104,2.4761,-0.0580607,9.48716,-0.000588596,0.0163004,-0.00324249,-0.94813,0.249324,-0.00678453,0.654335,-0.0999556,-0.0826309,-0.745001,-0.455843,-14.8963,-97.3548
1,1626619863304,2.52808,-0.0926111,9.49511,0.0191793,0.009498,-0.0123099,-0.945901,0.244354,-0.00659889,0.657379,-0.0996615,-0.0832009,-0.742293,-0.445407,-14.9126,-96.8851
1,1626619863505,2.48962,-0.0670721,9.51241,0.0143424,0.00601858,-0.00761151,-0.945901,0.244354,-0.00659889,0.65805,-0.0995661,-0.0831781,-0.741713,-0.453597,-14.9022,-96.7816
1,1626619863705,2.51402,-0.0831662,9.49346,0.00406355,0.0044331,0.00109673,-0.953044,0.246808,-0.0097118,0.65885,-0.0995127,-0.0833119,-0.740994,-0.454218,-14.9073,-96.6572
1,1626619863905,2.49327,-0.0939505,9.50108,-0.00110865,0.00182986,-0.00396073,-0.947662,0.259184,-0.00669299,0.659483,-0.0996549,-0.0832388,-0.74042,-0.484915,-14.9136,-96.5544
1,1626619864106,2.52752,-0.0807703,9.50946,0.000879169,-0.00258237,0.00425875,-0.943555,0.24185,-0.00639036,0.660195,-0.099627,-0.0830664,-0.739809,-0.512258,-14.8975,-96.4425
1,1626619864306,2.48605,-0.0630325,9.50984,0.0165686,-0.0124946,-0.0305101,-0.943204,0.249244,-0.00632171,0.660798,-0.0996016,-0.0832385,-0.739254,-0.507788,-14.9081,-96.3484
1,1626619864506,2.52595,-0.0638024,9.50882,0.0278279,0.00564605,0.00212491,-0.95045,0.246637,-0.0119219,0.661439,-0.0992414,-0.0833646,-0.738715,-0.481341,-14.8864,-96.2551
1,1626619864707,2.5161,-0.077532,9.50349,-0.00227541,-0.00617653,-0.0202328,-0.948392,0.249586,-0.0019014,0.662336,-0.0992019,-0.0833463,-0.737918,-0.498246,-14.881,-96.1143
1,1626619864907,2.48183,-0.0758343,9.50185,-0.00614226,0.0138819,-0.0111401,-0.950697,0.244303,-0.00950328,0.663103,-0.0991912,-0.0834575,-0.737218,-0.50365,-14.8881,-95.9936
1,1626619865107,2.51302,-0.0759167,9.47269,0.00329167,0.00176728,-0.00684112,-0.950931,0.239374,-0.00954904,0.663824,-0.0993873,-0.0835493,-0.736532,-0.526412,-14.9116,-95.8754
1,1626619865308,2.52912,-0.103918,9.51351,-0.0125676,-0.00469536,-0.00628382,-0.950319,0.246507,-0.0143635,0.664618,-0.0993891,-0.0835898,-0.735811,-0.539504,-14.9143,-95.7499
1,1626619865508,2.53714,-0.0897132,9.45318,-0.00482053,-0.00172854,-0.00915379,-0.948378,0.24699,-0.00436585,0.664548,-0.0994027,-0.0834562,-0.735887,-0.550643,-14.9052,-95.7603
1,1626619865709,2.492,-0.0566966,9.51331,-0.0123426,0.00332147,-0.00683665,-0.943073,0.249113,-0.00876328,0.665922,-0.0994301,-0.0837386,-0.734609,-0.557113,-14.9284,-95.5425
1,1626619865909,2.5279,-0.0888334,9.48536,0.00102222,-0.0140518,-0.00203848,-0.955755,0.244514,-0.00752453,0.667814,-0.0993216,-0.0839582,-0.732879,-0.568936,-14.9347,-95.2446
1,1626619866109,2.50319,-0.0698938,9.48318,-0.00634193,0.0142619,0.013344,-0.938614,0.239174,-0.00839199,0.668403,-0.0993679,-0.0842038,-0.732307,-0.563968,-14.9573,-95.1503
1,1626619866310,2.49178,-0.0812362,9.49806,0.014995,0.0068292,-0.016357,-0.952823,0.254334,-0.00720158,0.669054,-0.0993615,-0.0845919,-0.731668,-0.543914,-14.9866,-95.0475
1,1626619866510,2.51225,-0.0645792,9.51598,0.00429004,0.012587,-0.0173479,-0.953161,0.244343,-0.00973468,0.669621,-0.0994318,-0.0848383,-0.731111,-0.540458,-15.0114,-94.956
1,1626619866711,2.50752,-0.0924006,9.50016,0.000777841,-0.0162527,-0.000616908,-0.953057,0.249404,-0.00724735,0.669998,-0.0993319,-0.0848833,-0.730774,-0.53645,-15.0061,-94.898
1,1626619866911,2.51888,-0.0619554,9.48558,0.00742674,-0.0052318,-0.00478476,-0.950229,0.254163,-0.00941174,0.670562,-0.0994135,-0.0848455,-0.73025,-0.558149,-15.0096,-94.8062
1,1626619867111,2.51028,-0.101374,9.48828,0.00696033,0.00109971,0.00987351,-0.952679,0.251607,-0.0121076,0.671317,-0.0994005,-0.0849251,-0.729549,-0.566194,-15.0142,-94.6861
1,1626619867312,2.51001,-0.0573895,9.47443,-0.0112146,0.00218004,-0.00494719,-0.94586,0.236567,-0.0139922,0.672119,-0.0992795,-0.0849096,-0.728828,-0.574585,-15.0021,-94.5603
1,1626619867512,2.51297,-0.0768889,9.48715,0.0122458,0.0147179,0.0071615,-0.94083,0.241548,-0.0110421,0.672841,-0.0991671,-0.0849498,-0.728172,-0.577228,-14.9951,-94.4473
1,1626619867713,2.51496,-0.0890174,9.49787,0.00458658,0.012961,0.00370741,-0.946018,0.24189,-0.00662177,0.673503,-0.0991263,-0.0849917,-0.727561,-0.584292,-14.9944,-94.3422
1,1626619867913,2.51806,-0.0675577,9.5175,0.000783801,0.0109404,0.00988245,-0.94577,0.244224,-0.00904045,0.674175,-0.0990306,-0.0849417,-0.726957,-0.594904,-14.9819,-94.2365
1,1626619868114,2.51498,-0.0732797,9.49194,-0.010407,-0.0114366,0.0093475,-0.951323,0.239766,-0.00222436,0.675497,-0.0989847,-0.0852666,-0.725696,-0.591562,-15.0025,-94.0257
1,1626619868314,2.49802,-0.0737484,9.48071,-0.00208467,0.0123411,-0.000353158,-0.945928,0.249546,-0.00167,0.675874,-0.0988791,-0.085414,-0.725343,-0.578411,-15.0048,-93.9676
1,1626619868514,2.49734,-0.0750649,9.49427,0.0130028,0.00627637,-0.00613034,-0.945798,0.249415,-0.00411156,0.677781,-0.0987309,-0.0857699,-0.723539,-0.576626,-15.0189,-93.6644
1,1626619868715,2.50957,-0.0567793,9.48259,-0.00199378,0.00454485,-0.00754297,-0.950711,0.246899,-0.00703882,0.678049,-0.0989084,-0.0858652,-0.723252,-0.588849,-15.0412,-93.6175
1,1626619868915,2.48993,-0.0743067,9.45993,0.0169322,0.00881553,-0.00403821,-0.951035,0.234313,-0.0120364,0.678559,-0.0988196,-0.0860373,-0.722766,-0.577893,-15.0469,-93.5374
1,1626619869116,2.50633,-0.077199,9.49477,-0.00712723,-0.00882,0.0109106,-0.963069,0.254886,-0.000802532,0.679197,-0.0989111,-0.0860067,-0.722157,-0.601609,-15.0516,-93.4323
1,1626619869316,2.52692,-0.0884101,9.51967,0.00533015,0.010106,-0.00940561,-0.953332,0.252262,0.000100218,0.680405,-0.0987151,-0.0861092,-0.721033,-0.602631,-15.0423,-93.2415
1,1626619869516,2.52045,-0.0844999,9.49205,0.00662953,-0.0056237,-0.0121847,-0.950828,0.244434,-0.00706171,0.681036,-0.0987843,-0.0860701,-0.720433,-0.625101,-15.0445,-93.1379
1,1626619869717,2.51366,-0.0506934,9.52115,0.00620186,0.00225306,-0.0135526,-0.946032,0.244485,-0.00415733,0.681081,-0.0986032,-0.0862019,-0.7204,-0.600045,-15.0397,-93.1349
1,1626619869917,2.52776,-0.102685,9.50384,0.0150859,-0.00639409,-0.0124857,-0.948378,0.24699,-0.00436585,0.682027,-0.0981658,-0.086338,-0.719547,-0.572745,-15.0131,-92.9914
1,1626619870118,2.49507,-0.0833571,9.52318,0.00458062,-0.0012815,-0.0207439,-0.950477,0.251829,-0.00699306,0.682685,-0.0980044,-0.0863855,-0.718939,-0.569487,-15.0028,-92.8883
1,1626619870318,2.50708,-0.0702275,9.50487,0.012219,0.0102118,-0.0162333,-0.936061,0.24679,-0.0032088,0.683138,-0.0979289,-0.0864333,-0.718514,-0.568909,-15,-92.8166
1,1626619870518,2.51645,-0.0860779,9.50074,0.00650734,0.00704527,-0.00245273,-0.946307,0.247343,0.00319024,0.683653,-0.0976041,-0.0864606,-0.718065,-0.550756,-14.9746,-92.7403
1,1626619870719,2.51071,-0.0989073,9.51571,-0.0171825,-0.00709891,-0.0148922,-0.940988,0.24687,-0.00367163,0.684115,-0.0975447,-0.0865098,-0.717627,-0.551593,-14.9732,-92.6666
1,1626619870919,2.49931,-0.0875927,9.54351,0.0074029,0.00532568,-0.0198022,-0.933205,0.246358,-0.0103021,0.684477,-0.0973808,-0.0866861,-0.717282,-0.531013,-14.9733,-92.6115
1,1626619871120,2.51685,-0.0822593,9.50842,0.00675321,0.00777543,-0.000232458,-0.948405,0.252182,0.00056304,0.685013,-0.0973495,-0.0867952,-0.716761,-0.530756,-14.979,-92.5251
1,1626619871320,2.47924,-0.065199,9.5026,0.00827164,-0.00675172,0.00148863,-0.943933,0.239646,-0.00153013,0.68558,-0.0972742,-0.0870113,-0.716203,-0.518588,-14.9895,-92.4347
1,1626619871520,2.51112,-0.0717027,9.49862,0.00457764,-0.00516772,-0.00574291,-0.95122,0.244827,0.000262976,0.686061,-0.0973275,-0.0869461,-0.715743,-0.538755,-14.9884,-92.3551
1,1626619871721,2.50982,-0.0733648,9.50099,-0.00401586,-0.0135466,0.00339001,-0.951233,0.247423,0.00272743,0.686683,-0.0972737,-0.0870334,-0.715143,-0.540351,-14.9904,-92.2551
1,1626619871921,2.51081,-0.060951,9.4768,0.01041,-0.0146762,-0.0120953,-0.948288,0.254647,0.000585929,0.687243,-0.097504,-0.0872697,-0.714545,-0.551823,-15.0281,-92.1588
1,1626619872122,2.51814,-0.0932876,9.48295,0.0210792,-0.00302494,-0.0294343,-0.938992,0.236971,-0.00353175,0.687599,-0.0973873,-0.0873615,-0.714207,-0.542145,-15.0255,-92.1033
1,1626619872322,2.50475,-0.0745809,9.49621,0.00327528,0.00090152,-0.0108048,-0.944834,0.263943,-0.00885738,0.688037,-0.097265,-0.0873653,-0.713801,-0.541072,-15.0153,-92.0345
1,1626619872522,2.51343,-0.0781911,9.50644,0.0247821,0.000979006,-0.0160322,-0.943204,0.249244,-0.00632171,0.688551,-0.0971776,-0.0873676,-0.713317,-0.54468,-15.0078,-91.9524
1,1626619872723,2.50093,-0.0617693,9.49123,-0.00182539,-0.00612289,-0.00105351,-0.943568,0.244445,-0.00392592,0.689022,-0.0970282,-0.0873301,-0.712887,-0.545471,-14.992,-91.8788
1,1626619872923,2.51597,-0.105746,9.51393,0.00205934,0.0089556,-0.00618547,-0.945667,0.249284,-0.00655312,0.689451,-0.0970106,-0.0874327,-0.712462,-0.544726,-14.9985,-91.809
1,1626619873124,2.50717,-0.0667736,9.49471,0.0153959,0.00706613,0.00100434,-0.941091,0.24181,-0.00615896,0.690099,-0.0968536,-0.0874633,-0.711852,-0.543038,-14.9875,-91.7065
1,1626619873324,2.49567,-0.0712292,9.4566,-0.00586808,0.0103369,-0.00668913,-0.948234,0.244263,-0.00927186,0.690541,-0.0970203,-0.0875778,-0.711386,-0.55701,-15.0101,-91.6304
1,1626619873524,2.52178,-0.0802234,9.5166,-0.0158831,-0.00565797,0.0121459,-0.950711,0.246899,-0.00703882,0.691073,-0.0968436,-0.0876973,-0.710879,-0.543822,-15.0047,-91.5471
1,1626619873725,2.50188,-0.0634762,9.47054,0.00347942,0.00829846,0.000347197,-0.948247,0.246859,-0.00680741,0.691527,-0.096695,-0.0878401,-0.71044,-0.529371,-15.0036,-91.476
1,1626619873925,2.50704,-0.080741,9.46634,0.00820607,-0.00753403,-0.0240877,-0.938394,0.246699,-0.00588178,0.69188,-0.096612,-0.0878419,-0.710107,-0.529924,-14.9966,-91.4199
1,1626619874126,2.50523,-0.0699043,9.4928,-0.00756234,-0.00254214,0.00369549,-0.948481,0.24193,-0.00685318,0.692268,-0.0965038,-0.0879089,-0.709735,-0.523696,-14.9928,-91.3587
1,1626619874326,2.49626,-0.0575182,9.52204,0.00792593,0.00451356,0.000584126,-0.950477,0.251829,-0.00699306,0.692748,-0.0965918,-0.0880918,-0.709232,-0.52634,-15.0145,-91.2778
1,1626619874526,2.49951,-0.0813009,9.47454,0.00723749,0.0105664,0.0179231,-0.940857,0.246739,-0.00611319,0.693292,-0.0967479,-0.0881182,-0.708676,-0.549032,-15.0291,-91.185
1,1626619874727,2.4611,-0.0694448,9.49388,0.0216454,0.0195011,0.00396669,-0.945523,0.246558,-0.0114591,0.693763,-0.0966069,-0.0882823,-0.708214,-0.533881,-15.0304,-91.1107
1,1626619874927,2.49274,-0.0730196,9.51051,-0.00693202,-0.0119329,-0.00859797,-0.942852,0.256639,-0.00625306,0.694216,-0.0967095,-0.0883422,-0.707748,-0.547416,-15.0433,-91.0337
1,1626619875128,2.49604,-0.0632804,9.51142,0.0055179,-0.0034973,-0.00123382,-0.953057,0.249404,-0.00724735,0.694573,-0.0965545,-0.0884999,-0.707399,-0.52915,-15.043,-90.9785
1,1626619875328,2.52487,-0.0659961,9.50791,0.00787974,0.00936836,0.0054121,-0.943947,0.242242,0.000934325,0.695026,-0.0963426,-0.0884678,-0.706987,-0.523836,-15.0226,-90.9085
1,1626619875528,2.4886,-0.0852471,9.48549,0.00280291,-0.000102818,0.000232458,-0.950959,0.244565,-0.00462015,0.695614,-0.0962998,-0.088548,-0.706405,-0.526417,-15.0252,-90.8125
1,1626619875729,2.51939,-0.0804057,9.49588,-0.00989884,0.000984967,-0.000558794,-0.946252,0.23696,-0.00666754,0.695948,-0.0962526,-0.0886772,-0.706066,-0.519089,-15.0315,-90.7585
1,1626619875929,2.52045,-0.0883326,9.49209,0.0031054,-0.00489801,-0.0131413,-0.943816,0.242111,-0.00150724,0.696348,-0.0961576,-0.0886493,-0.705687,-0.522112,-15.0212,-90.6944
1,1626619876130,2.51546,-0.0774491,9.49968,0.00421107,0.00370741,-0.0089258,-0.948716,0.237,-0.00689895,0.69668,-0.0959191,-0.0885829,-0.7054,-0.514707,-14.9959,-90.6449
1,1626619876330,2.49439,-0.0572573,9.50707,-0.0147253,0.0119105,0.00236034,-0.955507,0.246848,-0.0099432,0.69712,-0.0960759,-0.0885827,-0.704944,-0.537514,-15.0085,-90.5687
1,1626619876530,2.49919,-0.0660634,9.50769,0.00287741,0.0113681,-0.00470281,-0.940974,0.244274,-0.00613607,0.697457,-0.0961443,-0.0887503,-0.70458,-0.536881,-15.0274,-90.5114
1,1626619876731,2.48976,-0.0628495,9.5051,0.000183284,0.000292063,-0.00562817,-0.948509,0.247121,-0.00192428,0.697855,-0.0960518,-0.0888819,-0.704183,-0.52694,-15.0303,-90.4477
1,1626619876932,2.53294,-0.106015,9.4948,0.0139281,0.00461191,-0.0199869,-0.938875,0.239436,-0.00350887,0.69824,-0.0960047,-0.0888887,-0.703806,-0.530841,-15.0267,-90.3848
1,1626619877132,2.49508,-0.0559843,9.48293,-0.00219196,0.00655651,-0.0115797,-0.948626,0.244656,-0.00194717,0.698485,-0.0958832,-0.0887646,-0.703595,-0.53609,-15.0064,-90.347
1,1626619877332,2.51595,-0.0818985,9.51946,0.0036642,-0.00297129,-0.00292361,-0.943424,0.241719,-0.00883193,0.698837,-0.0957794,-0.0888265,-0.703252,-0.529925,-15.0027,-90.291
1,1626619877533,2.49072,-0.0721665,9.48788,0.0054568,0.00769645,0.00406206,-0.943919,0.237051,-0.00399457,0.699166,-0.0955823,-0.0889698,-0.702934,-0.508711,-14.998,-90.241
1,1626619877733,2.52099,-0.0892147,9.50556,-0.0147074,-0.0107765,-0.0112519,-0.953931,0.242533,0.00245025,0.699659,-0.0956986,-0.0891099,-0.70241,-0.517857,-15.0186,-90.1566
1,1626619877933,2.51363,-0.0745346,9.46591,-0.00370145,-0.00153631,-0.00745952,-0.948261,0.249455,-0.00434297,0.70014,-0.0955581,-0.0892695,-0.701929,-0.503434,-15.0198,-90.0799
1,1626619878134,2.50036,-0.0564072,9.48973,0.00926703,-0.00181496,-0.00720322,-0.948144,0.25192,-0.00432009,0.700499,-0.095605,-0.0893536,-0.701553,-0.508403,-15.0302,-90.0191
1,1626619878334,2.51418,-0.0753388,9.48997,0.0129193,-0.00995248,-0.00172406,-0.941105,0.244405,-0.00369451,0.700902,-0.0955679,-0.0894696,-0.701141,-0.504632,-15.0364,-89.9529
1,1626619878535,2.50562,-0.0696566,9.5169,-0.00689179,0.00577271,0.00563711,-0.948509,0.247121,-0.00192428,0.70125,-0.0956494,-0.089472,-0.700781,-0.519004,-15.043,-89.8931
1,1626619878735,2.51101,-0.0779843,9.50015,0.00116378,0.00368953,-0.0178129,-0.943204,0.249244,-0.00632171,0.701544,-0.095562,-0.0894978,-0.700495,-0.515947,-15.0377,-89.8461
1,1626619878935,2.51494,-0.0818751,9.48721,-0.00313669,0.0136584,0.00368059,-0.94877,0.247383,0.00295884,0.701855,-0.0957587,-0.0893342,-0.700178,-0.552814,-15.0401,-89.7899
1,1626619879136,2.52162,-0.0909165,9.52928,-0.00291765,0.0126585,0.00435114,-0.948481,0.24193,-0.00685318,0.702067,-0.0955966,-0.0894114,-0.699978,-0.537402,-15.0331,-89.7584
1,1626619879336,2.48504,-0.0721605,9.47962,0.00603199,0.00917614,-0.0139043,-0.948364,0.244394,-0.0068303,0.702482,-0.0955051,-0.0894751,-0.699565,-0.533582,-15.0305,-89.6912
1,1626619879537,2.49383,-0.0697626,9.47867,0.00969917,-0.0109389,-0.0126347,-0.953436,0.247201,-0.00238711,0.702795,-0.0954398,-0.0894919,-0.699258,-0.533537,-15.0263,-89.6405
1,1626619879737,2.531,-0.0863849,9.50664,0.00815392,-0.00288188,-0.0164941,-0.940375,0.254003,-0.0084861,0.703216,-0.095363,-0.0894573,-0.698849,-0.539083,-15.0169,-89.572
1,1626619879938,2.52813,-0.0784938,9.46367,0.0116959,0.00633001,-0.00990778,-0.946149,0.24202,-0.00418021,0.703506,-0.0950749,-0.0893604,-0.698609,-0.528824,-14.9853,-89.5302
1,1626619880138,2.50389,-0.0649985,9.48692,0.00619888,0.00104755,-0.0118032,-0.931134,0.24671,-0.00274599,0.703923,-0.0951487,-0.0894675,-0.698165,-0.535552,-14.9998,-89.459
1,1626619880338,2.52281,-0.0789836,9.49396,-0.0115275,-0.0016287,-0.000625849,-0.943568,0.244445,-0.00392592,0.704244,-0.0949753,-0.0894852,-0.697862,-0.526409,-14.9869,-89.4092
1,1626619880539,2.49474,-0.104758,9.50505,-0.0193745,0.00774712,0.00121593,-0.948729,0.239596,-0.0044345,0.70454,-0.0947851,-0.0893409,-0.697609,-0.528412,-14.9594,-89.3642
1,1626619880739,2.50214,-0.0636911,9.50769,0.000110269,0.00889897,-0.019972,-0.947621,0.251396,-0.0140863,0.704843,-0.0947394,-0.0895533,-0.697281,-0.513936,-14.9729,-89.3145
1,1626619880940,2.47836,-0.0785803,9.48826,-0.000144541,-0.00344664,-0.00865012,-0.940609,0.249073,-0.00853187,0.705151,-0.0948154,-0.0896102,-0.696952,-0.522563,-14.9835,-89.2612
1,1626619881140,2.51048,-0.0667016,9.51257,-0.000339746,0.00181645,-0.00919848,-0.948481,0.24193,-0.00685318,0.705333,-0.0948263,-0.0895516,-0.696774,-0.532262,-14.9794,-89.2305
1,1626619881340,2.52228,-0.0777302,9.48913,0.00922233,0.00484884,-0.0144899,-0.953161,0.244343,-0.00973468,0.705017,-0.0949397,-0.089604,-0.697071,-0.530735,-14.9932,-89.2807
1,1626619881541,2.509,-0.0726248,9.50251,0.0112668,0.011529,-0.00634939,-0.955782,0.249706,-0.00259563,0.704728,-0.0947314,-0.0897174,-0.697377,-0.497411,-14.9858,-89.3338
1,1626619881741,2.50784,-0.0645945,9.5044,-0.00353306,0.0118226,-0.0179872,-0.943438,0.244314,-0.00636748,0.704451,-0.0947673,-0.0896444,-0.697662,-0.500301,-14.9829,-89.3794
1,1626619881941,2.50654,-0.0558479,9.49896,0.010851,0.00421107,-0.0257164,-0.935682,0.248993,-0.00806905,0.704157,-0.0947042,-0.089732,-0.697956,-0.481339,-14.9852,-89.4299
1,1626619882142,2.52166,-0.0922456,9.51579,0.0115916,0.0134662,-0.00897497,-0.943307,0.244184,-0.00880904,0.703875,-0.0945802,-0.0896244,-0.69827,-0.473355,-14.9665,-89.4798
1,1626619882342,2.51718,-0.0784524,9.52961,0.00930876,0.00118762,-0.00915825,-0.945784,0.246819,-0.00657601,0.703592,-0.0946723,-0.0898523,-0.698515,-0.456435,-14.9929,-89.525
1,1626619882543,2.50426,-0.0641223,9.53316,0.0145033,-0.0141278,-0.00864416,-0.94822,0.241668,-0.0117363,0.70338,-0.0948357,-0.0898222,-0.69871,-0.468124,-15.0038,-89.5567
